date,province,region,metric,value
10/1/2019,Nong Khai ,east_northeast,no_tourist_thai,217080
10/1/2019,Bueng Kan ,east_northeast,no_tourist_thai,54708
10/1/2019,Nakhon Ratchasima ,east_northeast,no_tourist_thai,912701
10/1/2019,Udon Thani ,east_northeast,no_tourist_thai,385264
10/1/2019,Sakon Nakhon ,east_northeast,no_tourist_thai,118961
10/1/2019,Yasothon ,east_northeast,no_tourist_thai,43511
10/1/2019,Amnat Charoen ,east_northeast,no_tourist_thai,38575
10/1/2019,Nong Bua Lamphu ,east_northeast,no_tourist_thai,39811
10/1/2019,Yasothon ,east_northeast,revenue_foreign,2820000
10/1/2019,Sakon Nakhon ,east_northeast,revenue_foreign,910000
10/1/2019,Ubon Ratchathani ,east_northeast,revenue_foreign,35560000
10/1/2019,Udon Thani ,east_northeast,revenue_foreign,44740000
10/1/2019,Bueng Kan ,east_northeast,revenue_foreign,800000
10/1/2019,Ubon Ratchathani ,east_northeast,no_tourist_thai,320688
10/1/2019,Nong Khai ,east_northeast,revenue_foreign,55830000
10/1/2019,Nakhon Phanom ,east_northeast,no_tourist_thai,92847
10/1/2019,Khon Kaen ,east_northeast,no_tourist_thai,491543
10/1/2019,Surat Thani ,south,no_tourist_thai,188851
10/1/2019,Satun ,south,no_tourist_thai,100431
10/1/2019,Kamphaeng Phet ,north,no_tourist_thai,73391
10/1/2019,Chiang Rai ,north,no_tourist_thai,263703
10/1/2019,Chiang Mai ,north,no_tourist_thai,829611
10/1/2019,Phichit ,north,no_tourist_thai,82808
10/1/2019,Nakhon Sawan ,north,no_tourist_thai,138051
10/1/2019,Tak ,north,no_tourist_thai,168937
10/1/2019,Phitsanulok ,north,no_tourist_thai,238548
10/1/2019,Chaiyaphum ,east_northeast,no_tourist_thai,124384
10/1/2019,Phayao ,north,no_tourist_thai,56986
10/1/2019,Phrae ,north,no_tourist_thai,75190
10/1/2019,Lampang ,north,no_tourist_thai,137453
10/1/2019,Lamphun ,north,no_tourist_thai,105107
10/1/2019,Mae Hong Son ,north,no_tourist_thai,86583
10/1/2019,Uttaradit ,north,no_tourist_thai,84829
10/1/2019,Uthai Thani ,north,no_tourist_thai,67706
10/1/2019,Sukhothai ,north,no_tourist_thai,101734
10/1/2019,Nan ,north,no_tourist_thai,74050
10/1/2019,Kalasin ,east_northeast,no_tourist_thai,64376
10/1/2019,Phetchabun ,north,no_tourist_thai,226166
10/1/2019,Surin ,east_northeast,revenue_foreign,40780000
10/1/2019,Sisaket ,south,revenue_foreign,3170000
10/1/2019,Loei ,east_northeast,revenue_foreign,12050000
10/1/2019,Kamphaeng Phet ,north,revenue_foreign,2770000
10/1/2019,Amnat Charoen ,east_northeast,revenue_all,61440000
10/1/2019,Surat Thani ,south,revenue_foreign,5856920000
10/1/2019,Phang Nga ,south,revenue_foreign,4243610000
10/1/2019,Songkhla ,south,revenue_foreign,2478390000
10/1/2019,Krabi ,south,revenue_foreign,6804250000
10/1/2019,Narathiwat ,south,revenue_foreign,122060000
10/1/2019,Nakhon Si Thammarat ,south,revenue_foreign,29300000
10/1/2019,Yala ,south,revenue_foreign,241760000
10/1/2019,Chiang Rai ,north,revenue_foreign,567650000
10/1/2019,Pattani ,south,revenue_foreign,860000
10/1/2019,Ranong ,south,revenue_foreign,19730000
10/1/2019,Trang ,south,revenue_foreign,179460000
10/1/2019,Phatthalung ,south,revenue_foreign,2500000
10/1/2019,Phuket ,south,revenue_foreign,37881210000
10/1/2019,Sa Kaeo ,east,revenue_foreign,53410000
10/1/2019,Rayong ,east,revenue_foreign,485490000
10/1/2019,Prachinburi ,east,revenue_foreign,62380000
10/1/2019,Nakhon Nayok ,east,revenue_foreign,14600000
10/1/2019,Trat ,east,revenue_foreign,715850000
10/1/2019,Chumphon ,south,revenue_foreign,44130000
10/1/2019,Chiang Mai ,north,revenue_foreign,3107810000
10/1/2019,Phichit ,north,revenue_foreign,1270000
10/1/2019,Nakhon Sawan ,north,revenue_foreign,7130000
10/1/2019,Roi Et ,east_northeast,revenue_foreign,860000
10/1/2019,Mukdahan ,east_northeast,revenue_foreign,30280000
10/1/2019,Maha Sarakham ,east_northeast,revenue_foreign,1740000
10/1/2019,Buriram ,east_northeast,revenue_foreign,220810000
10/1/2019,Nakhon Ratchasima ,east_northeast,revenue_foreign,62110000
10/1/2019,Nakhon Phanom ,east_northeast,revenue_foreign,9150000
10/1/2019,Chaiyaphum ,east_northeast,revenue_foreign,1710000
10/1/2019,Khon Kaen ,east_northeast,revenue_foreign,13770000
10/1/2019,Kalasin ,east_northeast,revenue_foreign,960000
10/1/2019,Nan ,north,revenue_foreign,11640000
10/1/2019,Sukhothai ,north,revenue_foreign,82700000
10/1/2019,Uthai Thani ,north,revenue_foreign,1370000
10/1/2019,Uttaradit ,north,revenue_foreign,1270000
10/1/2019,Mae Hong Son ,north,revenue_foreign,172060000
10/1/2019,Lamphun ,north,revenue_foreign,7730000
10/1/2019,Lampang ,north,revenue_foreign,81200000
10/1/2019,Phrae ,north,revenue_foreign,11580000
10/1/2019,Phetchabun ,north,revenue_foreign,6980000
10/1/2019,Phayao ,north,revenue_foreign,5880000
10/1/2019,Phitsanulok ,north,revenue_foreign,106060000
10/1/2019,Tak ,north,revenue_foreign,24590000
10/1/2019,Krabi ,south,no_tourist_thai,195162
10/1/2019,Nong Bua Lamphu ,east_northeast,revenue_all,42110000
10/1/2019,Phang Nga ,south,no_tourist_thai,209537
10/1/2019,Narathiwat ,south,revenue_thai,69730000
10/1/2019,Trang ,south,revenue_thai,572290000
10/1/2019,Ranong ,south,revenue_thai,267000000
10/1/2019,Chumphon ,south,revenue_thai,510380000
10/1/2019,Pattani ,south,revenue_thai,74170000
10/1/2019,Yala ,south,revenue_thai,61230000
10/1/2019,Nakhon Si Thammarat ,south,revenue_thai,1134990000
10/1/2019,Krabi ,south,revenue_thai,3354650000
10/1/2019,Songkhla ,south,revenue_thai,2470040000
10/1/2019,Phang Nga ,south,revenue_thai,760960000
10/1/2019,Surat Thani ,south,revenue_thai,1400090000
10/1/2019,Satun ,south,revenue_thai,483920000
10/1/2019,Phatthalung ,south,revenue_thai,407930000
10/1/2019,Kamphaeng Phet ,north,revenue_thai,160880000
10/1/2019,Chiang Mai ,north,revenue_thai,6975840000
10/1/2019,Phichit ,north,revenue_thai,154140000
10/1/2019,Nakhon Sawan ,north,revenue_thai,324400000
10/1/2019,Tak ,north,revenue_thai,581270000
10/1/2019,Phitsanulok ,north,revenue_thai,714130000
10/1/2019,Phayao ,north,revenue_thai,137410000
10/1/2019,Phetchabun ,north,revenue_thai,758640000
10/1/2019,Phrae ,north,revenue_thai,157210000
10/1/2019,Lampang ,north,revenue_thai,437280000
10/1/2019,Lamphun ,north,revenue_thai,152770000
10/1/2019,Mae Hong Son ,north,revenue_thai,342700000
10/1/2019,Chiang Rai ,north,revenue_thai,2172340000
10/1/2019,Uttaradit ,north,revenue_thai,153430000
10/1/2019,Phuket ,south,revenue_thai,3737340000
10/1/2019,Rayong ,east,revenue_thai,3657260000
10/1/2019,Nong Bua Lamphu ,east_northeast,revenue_thai,41960000
10/1/2019,Bangkok,central,revenue_thai,27781570000
10/1/2019,Lopburi ,central,revenue_thai,568920000
10/1/2019,Phra Nakhon Si Ayutthaya ,central,revenue_thai,1205750000
10/1/2019,Saraburi ,central,revenue_thai,929430000
10/1/2019,Chainat ,central,revenue_thai,106230000
10/1/2019,Nakhon Pathom ,central,revenue_thai,597120000
10/1/2019,Ang Thong ,central,revenue_thai,62660000
10/1/2019,Nonthaburi ,central,revenue_thai,276240000
10/1/2019,Pathum Thani ,central,revenue_thai,212440000
10/1/2019,Samut Prakan ,central,revenue_thai,262040000
10/1/2019,Sa Kaeo ,east,revenue_thai,538340000
10/1/2019,Samut Sakhon ,central,revenue_thai,360130000
10/1/2019,Ratchaburi ,central,revenue_thai,329890000
10/1/2019,Kanchanaburi ,central,revenue_thai,2189300000
10/1/2019,Samut Songkhram ,central,revenue_thai,263110000
10/1/2019,Suphan Buri ,central,revenue_thai,702090000
10/1/2019,Phetchaburi ,central,revenue_thai,3083130000
10/1/2019,Prachuap Khiri Khan ,central,revenue_thai,3080080000
10/1/2019,Chonburi ,east,revenue_thai,5225050000
10/1/2019,Chanthaburi ,east,revenue_thai,587530000
10/1/2019,Trat ,east,revenue_thai,965530000
10/1/2019,Nakhon Nayok ,east,revenue_thai,522570000
10/1/2019,Prachinburi ,east,revenue_thai,361110000
10/1/2019,Chachoengsao ,east,revenue_thai,489800000
10/1/2019,Uthai Thani ,north,revenue_thai,133230000
10/1/2019,Sing Buri ,central,revenue_thai,80640000
10/1/2019,Nan ,north,revenue_thai,183080000
10/1/2019,Sukhothai ,north,revenue_thai,350700000
10/1/2019,Amnat Charoen ,east_northeast,revenue_thai,58420000
10/1/2019,Yasothon ,east_northeast,revenue_thai,48330000
10/1/2019,Ubon Ratchathani ,east_northeast,revenue_thai,652200000
10/1/2019,Udon Thani ,east_northeast,revenue_thai,1071650000
10/1/2019,Bueng Kan ,east_northeast,revenue_thai,89840000
10/1/2019,Nong Khai ,east_northeast,revenue_thai,439000000
10/1/2019,Surin ,east_northeast,revenue_thai,356370000
10/1/2019,Sisaket ,south,revenue_thai,135720000
10/1/2019,Sakon Nakhon ,east_northeast,revenue_thai,177360000
10/1/2019,Roi Et ,east_northeast,revenue_thai,158830000
10/1/2019,Mukdahan ,east_northeast,revenue_thai,245120000
10/1/2019,Maha Sarakham ,east_northeast,revenue_thai,96080000
10/1/2019,Buriram ,east_northeast,revenue_thai,896090000
10/1/2019,Nakhon Ratchasima ,east_northeast,revenue_thai,2220160000
10/1/2019,Nakhon Phanom ,east_northeast,revenue_thai,154220000
10/1/2019,Chaiyaphum ,east_northeast,revenue_thai,195490000
10/1/2019,Khon Kaen ,east_northeast,revenue_thai,1656050000
10/1/2019,Loei ,east_northeast,revenue_thai,399840000
10/1/2019,Kalasin ,east_northeast,revenue_thai,107030000
11/1/2019,Lampang ,north,revenue_foreign,98810000
11/1/2019,Lamphun ,north,revenue_foreign,8260000
11/1/2019,Mae Hong Son ,north,revenue_foreign,173260000
11/1/2019,Uttaradit ,north,revenue_foreign,1140000
11/1/2019,Uthai Thani ,north,revenue_foreign,1400000
11/1/2019,Chaiyaphum ,east_northeast,revenue_foreign,2120000
11/1/2019,Nan ,north,revenue_foreign,11220000
11/1/2019,Kalasin ,east_northeast,revenue_foreign,810000
11/1/2019,Khon Kaen ,east_northeast,revenue_foreign,12770000
11/1/2019,Nakhon Phanom ,east_northeast,revenue_foreign,8730000
11/1/2019,Nakhon Ratchasima ,east_northeast,revenue_foreign,61530000
11/1/2019,Phrae ,north,revenue_foreign,13440000
11/1/2019,Sukhothai ,north,revenue_foreign,98180000
11/1/2019,Phetchabun ,north,revenue_foreign,9120000
11/1/2019,Surat Thani ,south,revenue_foreign,4890850000
11/1/2019,Phitsanulok ,north,revenue_foreign,112510000
11/1/2019,Tak ,north,revenue_foreign,27580000
11/1/2019,Nakhon Sawan ,north,revenue_foreign,8310000
11/1/2019,Phichit ,north,revenue_foreign,1010000
11/1/2019,Chiang Mai ,north,revenue_foreign,3944920000
11/1/2019,Chiang Rai ,north,revenue_foreign,696840000
11/1/2019,Kamphaeng Phet ,north,revenue_foreign,4220000
11/1/2019,Satun ,south,revenue_foreign,100070000
11/1/2019,Buriram ,east_northeast,revenue_foreign,9230000
11/1/2019,Phang Nga ,south,revenue_foreign,4349280000
11/1/2019,Songkhla ,south,revenue_foreign,2860200000
11/1/2019,Krabi ,south,revenue_foreign,7143430000
11/1/2019,Narathiwat ,south,revenue_foreign,118080000
11/1/2019,Nakhon Si Thammarat ,south,revenue_foreign,43900000
11/1/2019,Phayao ,north,revenue_foreign,6710000
11/1/2019,Maha Sarakham ,east_northeast,revenue_foreign,1650000
11/1/2019,Sakon Nakhon ,east_northeast,revenue_foreign,920000
11/1/2019,Roi Et ,east_northeast,revenue_foreign,680000
11/1/2019,Chanthaburi ,east,no_tourist_thai,169992
11/1/2019,Chonburi ,east,no_tourist_thai,883767
11/1/2019,Prachuap Khiri Khan ,central,no_tourist_thai,602382
11/1/2019,Phetchaburi ,central,no_tourist_thai,785907
11/1/2019,Suphan Buri ,central,no_tourist_thai,492372
11/1/2019,Samut Songkhram ,central,no_tourist_thai,228017
11/1/2019,Kanchanaburi ,central,no_tourist_thai,923982
11/1/2019,Ratchaburi ,central,no_tourist_thai,169921
11/1/2019,Chachoengsao ,east,no_tourist_thai,315214
11/1/2019,Samut Sakhon ,central,no_tourist_thai,199708
11/1/2019,Samut Prakan ,central,no_tourist_thai,157984
11/1/2019,Pathum Thani ,central,no_tourist_thai,131982
11/1/2019,Nonthaburi ,central,no_tourist_thai,198289
11/1/2019,Ang Thong ,central,no_tourist_thai,44704
11/1/2019,Mukdahan ,east_northeast,revenue_foreign,34330000
11/1/2019,Sing Buri ,central,no_tourist_thai,36490
11/1/2019,Chainat ,central,no_tourist_thai,59021
11/1/2019,Saraburi ,central,no_tourist_thai,510218
11/1/2019,Phra Nakhon Si Ayutthaya ,central,no_tourist_thai,514770
11/1/2019,Lopburi ,central,no_tourist_thai,361821
11/1/2019,Bangkok,central,no_tourist_thai,4087756
11/1/2019,Yasothon ,east_northeast,revenue_foreign,2900000
11/1/2019,Yala ,south,revenue_foreign,242380000
11/1/2019,Ubon Ratchathani ,east_northeast,revenue_foreign,32250000
11/1/2019,Udon Thani ,east_northeast,revenue_foreign,40160000
11/1/2019,Bueng Kan ,east_northeast,revenue_foreign,1190000
11/1/2019,Nong Khai ,east_northeast,revenue_foreign,51400000
11/1/2019,Surin ,east_northeast,revenue_foreign,7870000
11/1/2019,Sisaket ,south,revenue_foreign,3090000
11/1/2019,Loei ,east_northeast,revenue_foreign,15390000
11/1/2019,Nakhon Pathom ,central,no_tourist_thai,376239
11/1/2019,Pattani ,south,revenue_foreign,1170000
11/1/2019,Chanthaburi ,east,revenue_foreign,33170000
11/1/2019,Ranong ,south,revenue_foreign,19480000
11/1/2019,Lampang ,north,no_tourist_all,181349
11/1/2019,Trat ,east,no_tourist_thai,131056
11/1/2019,Lamphun ,north,no_tourist_all,129109
11/1/2019,Mae Hong Son ,north,no_tourist_all,133567
11/1/2019,Uttaradit ,north,no_tourist_all,102078
11/1/2019,Uthai Thani ,north,no_tourist_all,77841
11/1/2019,Sukhothai ,north,no_tourist_all,149820
11/1/2019,Nan ,north,no_tourist_all,82790
11/1/2019,Kalasin ,east_northeast,no_tourist_all,57252
11/1/2019,Khon Kaen ,east_northeast,no_tourist_all,518349
11/1/2019,Chaiyaphum ,east_northeast,no_tourist_all,119964
11/1/2019,Nakhon Phanom ,east_northeast,no_tourist_all,95358
11/1/2019,Nakhon Ratchasima ,east_northeast,no_tourist_all,763235
11/1/2019,Buriram ,east_northeast,no_tourist_all,193261
11/1/2019,Phrae ,north,no_tourist_all,88622
11/1/2019,Maha Sarakham ,east_northeast,no_tourist_all,67556
11/1/2019,Roi Et ,east_northeast,no_tourist_all,82391
11/1/2019,Loei ,east_northeast,no_tourist_all,221021
11/1/2019,Sisaket ,south,no_tourist_all,81130
11/1/2019,Surin ,east_northeast,no_tourist_all,132913
11/1/2019,Nong Khai ,east_northeast,no_tourist_all,233874
11/1/2019,Bueng Kan ,east_northeast,no_tourist_all,56076
11/1/2019,Udon Thani ,east_northeast,no_tourist_all,369747
11/1/2019,Ubon Ratchathani ,east_northeast,no_tourist_all,326592
11/1/2019,Sakon Nakhon ,east_northeast,no_tourist_all,118513
11/1/2019,Yasothon ,east_northeast,no_tourist_all,45637
11/1/2019,Amnat Charoen ,east_northeast,no_tourist_all,37148
11/1/2019,Nong Bua Lamphu ,east_northeast,no_tourist_all,42038
11/1/2019,Nong Bua Lamphu ,east_northeast,ratio_tourist_stay,53.92
11/1/2019,Lopburi ,central,no_tourist_foreign,2366
11/1/2019,Mukdahan ,east_northeast,no_tourist_all,161262
11/1/2019,Chumphon ,south,revenue_foreign,53960000
11/1/2019,Phetchabun ,north,no_tourist_all,261616
11/1/2019,Phitsanulok ,north,no_tourist_all,264006
11/1/2019,Trang ,south,revenue_foreign,178290000
11/1/2019,Phatthalung ,south,revenue_foreign,2380000
11/1/2019,Phuket ,south,revenue_foreign,36222410000
11/1/2019,Sa Kaeo ,east,revenue_foreign,63900000
11/1/2019,Rayong ,east,revenue_foreign,527400000
11/1/2019,Prachinburi ,east,revenue_foreign,59480000
11/1/2019,Nakhon Nayok ,east,revenue_foreign,18030000
11/1/2019,Trat ,east,revenue_foreign,759140000
11/1/2019,Chonburi ,east,revenue_foreign,21763130000
11/1/2019,Prachuap Khiri Khan ,central,revenue_foreign,1334000000
11/1/2019,Phetchaburi ,central,revenue_foreign,386030000
11/1/2019,Suphan Buri ,central,revenue_foreign,7630000
11/1/2019,Samut Songkhram ,central,revenue_foreign,9140000
11/1/2019,Kanchanaburi ,central,revenue_foreign,188530000
11/1/2019,Phayao ,north,no_tourist_all,66069
11/1/2019,Ratchaburi ,central,revenue_foreign,17420000
11/1/2019,Samut Sakhon ,central,revenue_foreign,940000
11/1/2019,Samut Prakan ,central,revenue_foreign,218830000
11/1/2019,Pathum Thani ,central,revenue_foreign,98930000
11/1/2019,Nonthaburi ,central,revenue_foreign,32750000
11/1/2019,Ang Thong ,central,revenue_foreign,890000
11/1/2019,Sing Buri ,central,revenue_foreign,280000
11/1/2019,Nakhon Pathom ,central,revenue_foreign,28900000
11/1/2019,Nakhon Sawan ,north,no_tourist_all,152038
11/1/2019,Chainat ,central,revenue_foreign,400000
11/1/2019,Saraburi ,central,revenue_foreign,36100000
11/1/2019,Phra Nakhon Si Ayutthaya ,central,revenue_foreign,545140000
11/1/2019,Lopburi ,central,revenue_foreign,3710000
11/1/2019,Bangkok,central,revenue_foreign,61380650000
11/1/2019,Tak ,north,no_tourist_all,209008
11/1/2019,Chachoengsao ,east,revenue_foreign,6570000
11/1/2019,Phichit ,north,no_tourist_all,81072
11/1/2019,Nakhon Nayok ,east,no_tourist_thai,227993
11/1/2019,Rayong ,east,no_tourist_thai,668646
11/1/2019,Nong Bua Lamphu ,east_northeast,no_tourist_stay,14246
11/1/2019,Amnat Charoen ,east_northeast,no_tourist_foreign,792
11/1/2019,Yasothon ,east_northeast,no_tourist_foreign,929
11/1/2019,Sakon Nakhon ,east_northeast,no_tourist_foreign,396
11/1/2019,Ubon Ratchathani ,east_northeast,no_tourist_foreign,9109
11/1/2019,Udon Thani ,east_northeast,no_tourist_foreign,13130
11/1/2019,Bueng Kan ,east_northeast,no_tourist_foreign,710
11/1/2019,Nong Khai ,east_northeast,no_tourist_foreign,37718
11/1/2019,Surin ,east_northeast,no_tourist_foreign,3537
11/1/2019,Sisaket ,south,no_tourist_foreign,1228
11/1/2019,Amnat Charoen ,east_northeast,no_tourist_stay,9432
11/1/2019,Loei ,east_northeast,no_tourist_foreign,4701
11/1/2019,Mukdahan ,east_northeast,no_tourist_foreign,15856
11/1/2019,Maha Sarakham ,east_northeast,no_tourist_foreign,548
11/1/2019,Buriram ,east_northeast,no_tourist_foreign,1561
11/1/2019,Nakhon Ratchasima ,east_northeast,no_tourist_foreign,17003
11/1/2019,Nakhon Phanom ,east_northeast,no_tourist_foreign,6505
11/1/2019,Chaiyaphum ,east_northeast,no_tourist_foreign,636
11/1/2019,Khon Kaen ,east_northeast,no_tourist_foreign,3616
11/1/2019,Kalasin ,east_northeast,no_tourist_foreign,236
11/1/2019,Nan ,north,no_tourist_foreign,2000
11/1/2019,Sukhothai ,north,no_tourist_foreign,36792
11/1/2019,Roi Et ,east_northeast,no_tourist_foreign,335
11/1/2019,Uthai Thani ,north,no_tourist_foreign,541
11/1/2019,Yasothon ,east_northeast,no_tourist_stay,15326
11/1/2019,Ubon Ratchathani ,east_northeast,no_tourist_stay,124724
11/1/2019,Lampang ,north,no_tourist_stay,64867
11/1/2019,Lamphun ,north,no_tourist_stay,24251
11/1/2019,Mae Hong Son ,north,no_tourist_stay,129692
11/1/2019,Uttaradit ,north,no_tourist_stay,73118
11/1/2019,Uthai Thani ,north,no_tourist_stay,34094
11/1/2019,Sukhothai ,north,no_tourist_stay,97417
11/1/2019,Nan ,north,no_tourist_stay,67483
11/1/2019,Kalasin ,east_northeast,no_tourist_stay,20873
11/1/2019,Khon Kaen ,east_northeast,no_tourist_stay,169690
11/1/2019,Chaiyaphum ,east_northeast,no_tourist_stay,79618
11/1/2019,Sakon Nakhon ,east_northeast,no_tourist_stay,58802
11/1/2019,Nakhon Phanom ,east_northeast,no_tourist_stay,35896
11/1/2019,Buriram ,east_northeast,no_tourist_stay,86220
11/1/2019,Maha Sarakham ,east_northeast,no_tourist_stay,35834
11/1/2019,Mukdahan ,east_northeast,no_tourist_stay,40044
11/1/2019,Roi Et ,east_northeast,no_tourist_stay,31627
11/1/2019,Loei ,east_northeast,no_tourist_stay,124336
11/1/2019,Sisaket ,south,no_tourist_stay,29274
11/1/2019,Surin ,east_northeast,no_tourist_stay,99900
11/1/2019,Nong Khai ,east_northeast,no_tourist_stay,86834
11/1/2019,Bueng Kan ,east_northeast,no_tourist_stay,30572
11/1/2019,Udon Thani ,east_northeast,no_tourist_stay,161082
11/1/2019,Nakhon Ratchasima ,east_northeast,no_tourist_stay,464697
11/1/2019,Uttaradit ,north,no_tourist_foreign,668
11/1/2019,Mae Hong Son ,north,no_tourist_foreign,24571
11/1/2019,Lamphun ,north,no_tourist_foreign,5978
11/1/2019,Prachinburi ,east,no_tourist_foreign,11636
11/1/2019,Nakhon Nayok ,east,no_tourist_foreign,3934
11/1/2019,Trat ,east,no_tourist_foreign,48947
11/1/2019,Chanthaburi ,east,no_tourist_foreign,7508
11/1/2019,Chonburi ,east,no_tourist_foreign,898913
11/1/2019,Prachuap Khiri Khan ,central,no_tourist_foreign,133395
11/1/2019,Phetchaburi ,central,no_tourist_foreign,58192
11/1/2019,Suphan Buri ,central,no_tourist_foreign,3951
11/1/2019,Samut Songkhram ,central,no_tourist_foreign,6714
11/1/2019,Kanchanaburi ,central,no_tourist_foreign,43942
